,1,2,3,4,5,6,7,8,9,output
36,0.05094569297801019,0.018341268944118132,0.03465570687412353,0.019999980926513672,0.059653401374816895,0.04971116781234741,0.0,0.3166666626930237,0.36666667461395264,1.0
37,0.012783783826429394,0.0003588335302226662,0.006325927854645923,0.10000002384185791,0.04992308616638184,0.021394650141398113,0.1,0.29999999205271405,0.34999998410542804,1.0
38,0.036825364174858315,0.02452103200607526,0.030667594573138522,0.0,0.0999755620956421,0.08766855796178182,0.0,0.2833333412806193,0.34999998410542804,1.0
39,0.34046532346445935,0.2696158515590838,0.32002345118544495,0.29999998211860657,0.5134385108947754,0.39732909202575684,0.3,0.38333332538604736,0.14999999602635702,1.0
40,0.03474200581206685,0.012042437102795378,0.023296996818236028,0.25333333015441895,0.006235742568969726,0.07966772715250652,0.3,0.36666667461395264,0.4833333492279053,1.0
41,0.2647058897190534,0.10844088448433312,0.23883114435266914,0.10000000894069672,0.36568541526794435,0.06911428769429524,0.1,0.18333333730697632,0.25,1.0
42,0.04868172131145316,0.21030859579936273,0.0836970979117529,0.3999999761581421,0.21661200523376464,0.29557518164316815,0.4,0.36666667461395264,0.5166666507720947,1.0
43,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.06666666766007741,0.016666666915019352,1.0
44,0.0,0.0,0.0,0.20000000298023224,0.0,0.13333333532015482,0.2,0.0,0.033333333830038704,1.0
45,0.08482807679434862,0.06216478593174596,0.07673903353832333,0.10000002384185791,0.21339311599731445,0.013238747914632162,0.1,0.4333333174387614,0.40000001589457196,1.0
46,0.0,0.0,0.0,0.3999999761581421,0.0,0.16329931219418845,0.4,0.16666666666666666,0.10000000397364299,1.0
47,0.029013433244515656,0.029013433244515656,0.029013433244515656,0.19999998807907104,0.1600000023841858,0.0,0.2,0.13333333532015482,0.29999999205271405,1.0
48,0.10648054988176858,0.08593083092463885,0.0962888931561299,0.0,0.07756354808807372,0.03967777887980143,0.0,0.29999999205271405,0.34999998410542804,1.0
49,0.0324930203841005,0.09081968948901306,0.06180300688244372,0.09999996423721313,0.0353973388671875,0.031123558680216473,0.1,0.36666667461395264,0.3166666626930237,1.0
50,0.07369886611677147,0.37314677420338654,0.0,0.0,0.8,0.07767673333485921,0.0,0.13333333532015482,0.13333333532015482,1.0
51,0.025368949769553152,0.029216144219125377,0.027320786813238518,0.10000002384185791,0.009406757354736329,0.0333333412806193,0.1,0.29999999205271405,0.4166666666666667,1.0
52,0.086952426336556,0.047623755142205695,0.06782162895751723,0.016666650772094727,0.14798250198364257,0.182381272315979,0.1,0.4166666666666667,0.5666666825612386,1.0
53,0.008168921313929007,0.04868172131145316,0.02040134816400496,0.0,0.5656854152679444,0.47140451272328693,0.0,0.3333333333333333,0.3333333333333333,1.0
54,0.26381426878928327,0.2562042327263885,0.2606043008560857,0.20000001788139343,0.2268749713897705,0.04267005125681559,0.2,0.2833333412806193,0.23333332935969034,1.0
55,0.3839428926261755,0.0,0.2088810460852467,0.09999999403953552,0.20242915153503419,0.20161386330922446,0.1,0.18333333730697632,0.25,1.0
56,0.24895143564587704,0.0,0.2218063353602454,0.19999998807907104,0.1051520824432373,0.0564270814259847,0.2,0.25,0.20000000794728598,1.0
57,0.02588862169923482,0.007553622341443981,0.009491406647576887,0.09999996423721313,0.2842262268066406,0.1908397674560547,0.1,0.5999999841054281,0.38333332538604736,1.0
58,0.09564826158956606,0.07374378465496013,0.011794350569986341,0.0,0.12843198776245118,0.04201102256774902,0.0,0.5166666507720947,0.6333333253860474,1.0
59,0.0,0.0,0.0,0.10000000149011612,0.0,0.20000000794728598,0.1,0.033333333830038704,0.0,1.0
60,0.2109799029508166,0.15699604640822426,0.18433981479914072,0.30000001192092896,0.5798542022705078,0.5403124491373698,0.3,0.34999998410542804,0.3166666626930237,1.0
61,0.005925289548944444,0.014057759750376427,0.004082174929136561,0.0,0.0899308204650879,0.07494235038757324,0.0,0.6166666746139526,0.6833333174387614,1.0
62,0.0,0.4011681877595308,0.3020011332423242,0.10000000894069672,0.942809009552002,0.010485410690307617,0.1,0.2166666587193807,0.20000000794728598,1.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000794728598,0.20000000794728598,1.0
64,0.1562650052347203,0.0,0.08256613911794884,0.30000001192092896,0.3200000047683716,0.4638824462890625,0.3,0.033333333830038704,0.2833333412806193,1.0
65,0.0,0.4628827637810145,0.4011681877595308,0.0,1.0,0.20278426011403403,0.0,0.11666666467984517,0.20000000794728598,1.0
66,0.0,0.04880672381766023,0.02842562013346727,0.03333336114883423,0.0387509822845459,0.029234806696573894,0.1,0.38333332538604736,0.34999998410542804,1.0
67,0.013147742509628529,0.008673129896217683,0.010912180161150524,0.10000002384185791,0.027266049385070802,0.0985663930575053,0.1,0.34999998410542804,0.36666667461395264,1.0
68,0.1776918309696339,0.11326516762786318,0.1469053559495517,0.1666666865348816,0.18856180906295777,0.37889166673024494,0.2,0.10000000397364299,0.06666666766007741,1.0
69,0.07877940188692706,0.07191248538353173,0.01039898310013609,0.3999999761581421,0.03751120567321777,0.3100364605585734,0.4,0.40000001589457196,0.40000001589457196,1.0
70,0.21682957828789065,0.1159782895209215,0.1689659227954841,0.29999998211860657,0.11482348442077636,0.027178049087524414,0.3,0.2833333412806193,0.18333333730697632,1.0
71,0.0,0.0,0.0,0.0,0.0,0.10000000397364299,0.0,0.016666666915019352,0.033333333830038704,1.0
72,0.02802142360054009,0.014518330454945808,0.020556699812237317,0.030000001192092896,0.23383712768554688,0.004079977671305339,0.1,0.18333333730697632,0.25,1.0
73,0.09379644663963803,0.042143577972635564,0.06799039991858949,0.1433333456516266,0.006823873519897461,0.14394859472910562,0.1,0.34999998410542804,0.3166666626930237,1.0
74,0.026756766364831996,0.061310982152306855,0.01895194686674282,0.09999996423721313,0.1931464672088623,0.19670693079630533,0.1,0.5666666825612386,0.5999999841054281,1.0
75,0.20904517151324378,0.004746639963700361,0.08532220080321569,0.40000003576278687,0.15901098251342774,0.21963898340861002,0.4,0.18333333730697632,0.2833333412806193,1.0
76,0.10067411566877821,0.051514140493882414,0.021037263886722744,0.30000001192092896,0.16679468154907226,0.16485333442687988,0.3,0.36666667461395264,0.26666667064030963,1.0
77,0.1004230459504052,0.02367367672876431,0.062294017128600936,0.0,0.2134939432144165,0.019853393236796062,0.0,0.23333332935969034,0.25,1.0
78,0.2647058897190534,0.17090945312381123,0.21688176896866623,0.10000000894069672,0.7542472362518311,0.6582894722620646,0.1,0.033333333830038704,0.23333332935969034,1.0
79,0.28074301317990996,0.5850724775551248,0.4582661585658362,0.20000000298023224,0.02679492235183716,0.11669254302978516,0.2,0.18333333730697632,0.08333333333333333,1.0
80,0.19363509959577777,0.010676640334292945,0.10599817781603227,0.0,0.22424488067626952,0.20570810635884604,0.0,0.2166666587193807,0.3333333333333333,1.0
81,0.0416145597326264,0.07543577820050779,0.05868283082584225,0.0,0.12088651657104492,0.05350148677825928,0.0,0.5,0.5,1.0
82,0.03585800850046775,0.07950816800477367,0.02417310166753502,0.19999998807907104,0.07057883739471435,0.32950735092163086,0.2,0.3333333333333333,0.40000001589457196,1.0
83,0.24564881820546744,0.024033040100867445,0.15141593252226143,0.5999999642372131,0.8398250579833985,0.23029677073160806,0.6,0.3333333333333333,0.08333333333333333,1.0
84,0.0,0.09541290130628409,0.04868172131145316,1.0,0.6400000095367432,0.5333333412806193,1.0,0.0,0.4666666587193807,1.0
85,0.009827372227349548,0.03757021890373884,0.02382379022456702,0.0,0.02479267120361328,0.0063250064849853516,0.0,0.2833333412806193,0.26666667064030963,1.0
86,0.013158700945488065,0.1282435816341802,0.05529869809100729,0.09999999403953552,0.048992347717285153,0.05691246191660563,0.1,0.16666666666666666,0.23333332935969034,1.0
87,0.027733850036591918,0.05001105692306273,0.01128815319732169,0.4000000059604645,0.8390470504760742,0.10316745440165202,0.4,0.25,0.10000000397364299,1.0
88,0.04922007079519606,0.0,0.02467372440050944,0.10000002384185791,0.15465936660766602,0.04516307512919108,0.1,0.4333333174387614,0.5166666507720947,1.0
89,0.0,0.0,0.0,0.20000000298023224,0.0,0.13333333532015482,0.2,0.0,0.033333333830038704,1.0
90,0.007544276658891225,0.04993496560239003,0.02135041801577199,0.09999999403953552,0.5418894767761231,0.02176388104756673,0.1,0.36666667461395264,0.38333332538604736,1.0
91,0.04191186129394392,0.04191186129394392,0.04191186129394392,0.5,0.0,0.06329930822054546,0.5,0.10000000397364299,0.016666666915019352,1.0
92,0.0,0.6206032019726978,0.4246744043208797,0.5,0.11818790435791016,0.09030874570210774,0.5,0.3333333333333333,0.2166666587193807,1.0
93,0.13449710195032713,0.012176650319986129,0.07584555439532312,0.6000000238418579,0.942809009552002,0.8537499109903971,0.6,0.0,0.36666667461395264,1.0
94,0.1562650052347203,0.0,0.08256613911794884,0.10000000894069672,0.18856180906295777,0.09999998410542806,0.1,0.16666666666666666,0.18333333730697632,1.0
95,0.37314677420338654,0.0,0.2647058897190534,0.0833333358168602,0.2,0.0046119292577107745,0.1,0.14999999602635702,0.10000000397364299,1.0
96,0.2647058897190534,0.0,0.1562650052347203,0.20000000298023224,0.2,0.737111488978068,0.2,0.18333333730697632,0.0,1.0
97,0.0,0.0,0.0,0.10000000149011612,0.0,0.5999999841054281,0.1,0.10000000397364299,0.0,1.0
98,0.18913115232432132,0.09459795929434318,0.025874745366384275,0.40000003576278687,0.06188020706176758,0.2679833173751831,0.4,0.29999999205271405,0.06666666766007741,1.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0
100,0.2647058897190534,0.1562650052347203,0.21688174887987455,0.30000001192092896,0.18856180906295777,0.4163331985473633,0.3,0.13333333532015482,0.0,1.0
101,0.06720750957376846,0.11186633484144873,0.02484309049203512,0.09999999403953552,0.1715564250946045,0.1385643482208252,0.1,0.20000000794728598,0.2166666587193807,1.0
102,0.022454392540156572,0.05684447034413956,0.019199066626452425,0.04999995231628418,0.0818826675415039,0.08265348275502522,0.0,0.38333332538604736,0.4666666587193807,1.0
103,0.0,0.0,0.0,0.10000000149011612,0.0,0.20000000794728598,0.1,0.033333333830038704,0.0,1.0
104,0.0,0.0061272158051293045,0.003063860895784828,1.0,0.2683281660079956,0.223606805006663,1.0,0.4166666666666667,0.0,1.0
105,0.06652901565709231,0.2274106461957826,0.1562650052347203,0.4000000059604645,0.39191834926605223,0.27859387795130414,0.4,0.016666666915019352,0.14999999602635702,1.0
106,0.37314677420338654,0.420970874864982,0.4011681877595308,0.20000000298023224,0.2,0.47258154551188153,0.2,0.11666666467984517,0.0,1.0
107,0.10675692143325814,0.07457639475918053,0.09072708015938435,0.0,0.11847448348999023,0.04298086961110433,0.0,0.45000000794728595,0.45000000794728595,1.0
108,0.4320373482461535,0.02944607299535781,0.3515062840802016,0.2499999850988388,0.04992308616638184,0.17692522207895914,0.3,0.2166666587193807,0.08333333333333333,1.0
109,0.013480292367041444,0.04687006385608647,0.014457481504957665,0.11666661500930786,0.14969949722290038,0.12474958101908366,0.0,0.5,0.5333333412806193,1.0
110,0.12863603626837247,0.032972015021736197,0.05017976259556204,0.06666666269302368,0.20839200019836426,0.05680211385091146,0.1,0.5,0.6333333253860474,1.0
111,0.005864802197206477,0.0030362601515707857,0.00503625002890474,0.0,0.01853523254394531,0.006216764450073242,0.0,0.40000001589457196,0.36666667461395264,1.0
112,0.08736865605569741,0.16015469752308417,0.12395121956105656,0.30000001192092896,0.011592912673950195,0.21624414126078287,0.3,0.25,0.23333332935969034,1.0
113,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000397364299,0.1,0.0,0.016666666915019352,1.0
114,0.09823084651431042,0.0,0.050180972945260555,0.30000001192092896,0.19595917463302612,0.15725993116696677,0.3,0.033333333830038704,0.13333333532015482,1.0
115,0.10236884631219177,0.13944446912045916,0.12094952217556522,0.10000002384185791,0.15994000434875488,0.00769805908203125,0.1,0.38333332538604736,0.4833333492279053,1.0
116,0.0233500814502412,0.06454258571414,0.0477771481332496,0.0,0.31736054420471194,0.04914299647013346,0.0,0.38333332538604736,0.40000001589457196,1.0
117,0.21835431757613763,0.0689231325605256,0.14555292827191,0.10000002384185791,0.30780596733093263,0.23503510157267252,0.1,0.38333332538604736,0.25,1.0
118,0.0750644519529613,0.07114563091666648,0.07310510672338683,0.3999999761581421,0.3237619400024414,0.07468219598134358,0.4,0.3333333333333333,0.16666666666666666,1.0
119,0.0,0.0,0.0,0.10000000149011612,0.0,0.06666666269302368,0.1,0.033333333830038704,0.06666666766007741,1.0
120,0.08401754427218071,0.0453307501494782,0.06425404035489447,0.0,0.03890271186828613,0.023298184076944988,0.0,0.5833333333333334,0.5333333412806193,1.0
121,0.4887574890586071,0.0,0.32426278889293847,0.09999999403953552,0.26434926986694335,0.044940829277038574,0.1,0.26666667064030963,0.18333333730697632,1.0
122,0.056085505750205246,0.0719790897723352,0.06415023152390613,0.0,0.011430859565734863,0.04221661885579427,0.0,0.26666667064030963,0.29999999205271405,1.0
123,0.2096883744451422,0.0,0.1285717621794035,0.30000001192092896,0.06509301662445069,0.08384871482849121,0.3,0.26666667064030963,0.5333333412806193,1.0
124,0.0,0.040480728241612605,0.02031362543295157,0.5,0.30550503730773926,0.21446603536605835,0.5,0.14999999602635702,0.016666666915019352,1.0
125,0.1282435816341802,0.1282435816341802,0.0,0.13333334028720856,0.0,0.26666667064030963,0.2,0.06666666766007741,0.0,1.0
126,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000397364299,0.1,0.0,0.016666666915019352,1.0
127,0.1839043098843857,0.14649863827326912,0.1657564169044951,0.699999988079071,0.2555506229400635,0.3726780017217,0.7,0.0,0.25,1.0
128,0.11334421702311023,0.11983745689033291,0.11659295632424345,0.09999996423721313,0.16140315532684327,0.004759987195332845,0.1,0.40000001589457196,0.34999998410542804,1.0
129,0.0525328832973815,0.0,0.02642695109418605,0.09999999403953552,0.299332594871521,0.2435858647028605,0.1,0.06666666766007741,0.18333333730697632,1.0
130,0.0,0.20904517151324378,0.11561072489961642,0.20000000298023224,1.0,0.5972157716751099,0.2,0.11666666467984517,0.0,1.0
131,0.20711990189655058,0.11049504378842277,0.16311178774665785,0.19999998807907104,0.5365431785583497,0.10945018132527669,0.2,0.4166666666666667,0.34999998410542804,1.0
132,0.04782413079478303,0.032580220806570304,0.04036129535289785,0.25,0.1864101529121399,0.1932652791341146,0.2,0.20000000794728598,0.20000000794728598,1.0
133,0.018200341048309508,0.022738006101045514,0.0022751454291523457,0.0,0.27400851249694824,0.16278370221455893,0.0,0.3166666626930237,0.23333332935969034,1.0
134,0.024033040100867445,0.044901944846747296,0.034440917513518306,0.10000002384185791,0.024458885192871094,0.011073788007100424,0.1,0.18333333730697632,0.2166666587193807,1.0
135,0.01822171175600487,0.082379519265472,0.050762503286712106,0.6000000238418579,0.4268749713897705,0.4484541416168213,0.6,0.0,0.2166666587193807,1.0
136,0.2647058897190534,0.2829062144452197,0.274065539004222,0.6000000238418579,0.4422166347503662,0.4760952393213908,0.6,0.0,0.23333332935969034,1.0
137,0.18877544009010538,0.12252818982506776,0.1558385603650114,0.09999996423721313,0.3388673305511475,0.07060996691385905,0.1,0.5999999841054281,0.4666666587193807,1.0
138,0.030313082644225265,0.060407358169510005,0.016161211927042316,0.09999996423721313,0.0489443302154541,0.004118720690409343,0.1,0.3333333333333333,0.26666667064030963,1.0
139,0.022435735074887015,0.02802142108944113,0.02523031450709461,0.8999999761581421,0.5962847709655762,0.5120763778686523,0.9,0.29999999205271405,0.0,1.0
140,0.0419118688272408,0.11561073494401226,0.07098159588823195,0.06666666269302368,0.07414283752441406,0.05995539824167887,0.1,0.18333333730697632,0.18333333730697632,1.0
141,0.011732763356904086,0.0,0.0054261835197416,0.03333330154418945,0.20890746116638184,0.08293704191843669,0.0,0.3333333333333333,0.3333333333333333,1.0
142,0.04930677402007187,0.15817209449494624,0.05540237132265183,0.13333332538604736,0.030267000198364258,0.0561217466990153,0.1,0.45000000794728595,0.4166666666666667,1.0
143,0.013890438948953312,0.041484153341458344,0.027733850036591918,0.30000001192092896,0.39191834926605223,0.11192721128463745,0.3,0.06666666766007741,0.14999999602635702,1.0
144,0.0,0.0,0.0,0.05999999865889549,0.0,0.29999999205271405,0.1,0.050000001986821495,0.0,1.0
145,0.31378760900597336,0.15246403509479572,0.2375688450388841,0.09999996423721313,0.03864617347717285,0.06285564104715984,0.1,0.26666667064030963,0.26666667064030963,1.0
146,0.0,0.002148182382432595,0.0010820664415118711,0.09999996423721313,0.1964220404624939,0.13181505600611368,0.1,0.16666666666666666,0.14999999602635702,1.0
147,0.07982608317745024,0.0,0.040480728241612605,0.6000000238418579,0.6531972885131836,0.7774602572123209,0.6,0.0,0.40000001589457196,1.0
148,0.4628827637810145,0.420970874864982,0.446845640320158,0.20000000298023224,0.4,0.30550503730773926,0.2,0.0,0.06666666766007741,1.0
149,0.023107690089872453,0.30511369062468235,0.1729245999944651,0.20000001788139343,0.3871490240097046,0.2743223508199056,0.2,0.2833333412806193,0.13333333532015482,1.0
150,0.13016952422539455,0.02991488010451456,0.05180380580326391,0.0,0.3980912446975708,0.014567375183105469,0.0,0.38333332538604736,0.4333333174387614,1.0
151,0.3476785657141597,0.014289843049516165,0.3294762722864092,0.800000011920929,0.2329021453857422,0.13842852910359701,0.8,0.13333333532015482,0.2833333412806193,1.0
152,0.17459351654057437,0.4512215416334684,0.3505860567110841,0.3999999761581421,0.08385744094848632,0.008327126502990723,0.4,0.3333333333333333,0.18333333730697632,1.0
153,0.0,0.0,0.0,0.10000000149011612,0.0,0.10000000397364299,0.1,0.016666666915019352,0.0,1.0
154,0.0,0.2647058897190534,0.1562650052347203,0.09999999403953552,0.022876381874084473,0.007081270217895508,0.1,0.11666666467984517,0.13333333532015482,1.0
155,0.04025161055034411,0.12259364915274566,0.07658558530310232,0.19999998807907104,0.35176093578338624,0.25756967067718506,0.2,0.16666666666666666,0.34999998410542804,1.0
156,0.03799303774655015,0.10485826946553634,0.0783795947549812,0.09999999403953552,0.07992854118347167,0.0024922688802083335,0.1,0.26666667064030963,0.2166666587193807,1.0
157,0.43605189237478686,0.5151392152605314,0.4777335637382065,0.3999999761581421,0.2613814830780029,0.05628589789072672,0.4,0.2166666587193807,0.11666666467984517,1.0
158,0.01756319614265102,0.0,0.008787563814678693,0.5999999642372131,0.7045044422149658,0.5340904792149862,0.6,0.033333333830038704,0.4166666666666667,1.0
159,0.4628827637810145,0.446845640320158,0.45571291332133534,0.20000000298023224,0.2,0.21343747774759927,0.2,0.0,0.050000001986821495,1.0
160,0.05810177257099509,0.09437803724746462,0.07613652547616358,0.19999998807907104,0.49962420463562013,0.04925823211669922,0.2,0.23333332935969034,0.2166666587193807,1.0
161,0.0,0.0,0.0,0.30000001192092896,0.0,0.15275251865386963,0.3,0.0,0.050000001986821495,1.0
162,0.5370703098441088,0.06652901565709231,0.3593978846472343,0.19999998807907104,0.24568541049957277,0.36400914192199707,0.2,0.20000000794728598,0.25,1.0
163,0.02802141355614425,0.10844088448433312,0.05244072596556552,0.0,0.0,0.0,0.0,0.13333333532015482,0.13333333532015482,1.0
164,0.0,0.5599672333539092,0.33840477592461654,0.20000000298023224,0.49282031059265136,0.13842852910359701,0.2,0.20000000794728598,0.11666666467984517,1.0
165,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.06666666766007741,0.016666666915019352,1.0
166,0.06403251120468179,0.08256613911794884,0.07421965297439118,0.1600000113248825,0.2898979663848877,0.11923734347025554,0.2,0.3333333333333333,0.18333333730697632,1.0
167,0.21934051653712075,0.05722104981070946,0.1404545636991415,0.10000002384185791,0.2908117055892944,0.054217894872029625,0.1,0.25,0.3166666626930237,1.0
168,0.0,0.10060428702891067,0.05144801321388127,0.30000001192092896,0.6928203105926514,0.794427235921224,0.3,0.3333333333333333,0.016666666915019352,1.0
169,0.1765282479781472,0.007943665692860322,0.08595897532177764,0.16666662693023682,0.017026138305664063,0.019321759541829426,0.2,0.5333333412806193,0.34999998410542804,1.0
170,0.420970874864982,0.420970874864982,0.420970874864982,0.20000000298023224,0.0,0.40000001589457196,0.2,0.10000000397364299,0.0,1.0
171,0.03043673669029105,0.08062918284669784,0.025265274026809652,0.050000011920928955,0.08157896995544434,0.16945087909698486,0.1,0.6166666746139526,0.6833333174387614,1.0
172,0.18213975060110457,0.09823084651431042,0.14251614581175562,0.30000001192092896,0.17320507764816284,0.09999998410542806,0.3,0.11666666467984517,0.033333333830038704,1.0
173,0.02397998057985187,0.060500093054086684,0.04215045838378477,0.0,0.3824803590774536,0.23074615001678467,0.0,0.2833333412806193,0.2166666587193807,1.0
174,0.0,0.0,0.0,0.20000000298023224,0.0,0.13333333532015482,0.2,0.0,0.033333333830038704,1.0
175,0.0038737819653560843,0.0013442816726168918,0.002443922040197268,0.09999996423721313,0.08297066688537598,0.11928669611612956,0.1,0.3333333333333333,0.29999999205271405,1.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033333333830038704,0.033333333830038704,1.0
177,0.023941734031598758,0.04711259081579903,0.01202032562090694,0.0,0.05174126625061035,0.0020039876302083335,0.0,0.549999992052714,0.5666666825612386,1.0
178,0.1614629399034334,0.0658349328380752,0.11529229746275209,0.19999998807907104,0.03297977447509766,0.11668515205383301,0.2,0.4666666587193807,0.38333332538604736,1.0
179,0.2647058897190534,0.420970874864982,0.37314677420338654,0.20000000298023224,0.4,0.30550503730773926,0.2,0.06666666766007741,0.0,1.0
180,0.023593153318427987,0.17466645894315178,0.10132741321849409,0.03333336114883423,0.0019307613372802734,0.0582894484202067,0.1,0.4333333174387614,0.4333333174387614,1.0
181,0.0,0.08256613911794884,0.04191186129394392,0.20000000298023224,0.2,0.21343747774759927,0.2,0.050000001986821495,0.0,1.0
182,0.2647058897190534,0.011617247782566245,0.0989494728145583,0.10000000894069672,0.942809009552002,0.6561812957127889,0.1,0.033333333830038704,0.2166666587193807,1.0
183,0.1839043098843857,0.04782413079478303,0.12091791246186223,0.6583333611488342,0.511101245880127,0.6699917316436768,0.7,0.4333333174387614,0.0,1.0
184,0.0,0.0,0.0,0.30000001192092896,0.0,0.15275251865386963,0.3,0.050000001986821495,0.0,1.0
